
ASH2YVELINES
;0781151C;E.E.PU;FERDINANDBUISSON;6RUEHENRIDUNANT;;78360;MONTESSON;0139680818
;0781283W;E.M.PU;MARIELAURENCIN;23RUECHARLESCONSTANTIN;;78360;MONTESSON;0130531617
;0781550L;E.E.PU;PAULELUARD;01IMPASSEPAULELUARD;;78360;MONTESSON;0139528038
;0781610B;E.M.PU;PAULPAINLEVE;27RUEDELUNION;;78360;MONTESSON;0139527639
;0782101K;E.E.PU;JEANMOULIN;19BOULEVARDDELAREPUBLIQUE;;78360;MONTESSON;0139523980
;0782249W;E.M.PU;FERDINANDBUISSON;8RUEHENRIDUNANT;;78360;MONTESSON;0139684626
;0782526X;E.M.PU;VICTORHUGO;02PLACESAINTEHONORINE;;78360;MONTESSON;0139523141

MANTESLAJOLIEI
;0780163D;E.M.PU;LESPRIMEVERES;RUEDUDRBRETONNEAU;;78200;MANTESLAJOLIE;0130944633
;0780167H;E.E.PU;MADAMEDESEVIGNE;1RUEJEANBAPTISTECHARCOT;;78200;MANTESLAJOLIE;0130947265
;0780253B;E.M.PU;LESPERVENCHES;RUENUNGESSERETCOLI;;78200;MANTESLAJOLIE;0130638286
;0780284K;E.E.PU;JULESVERNE;1RUEDUDRBRETONNEAU;;78200;MANTESLAJOLIE;0130947295
;0780285L;E.E.PU;LOUISEDEVILMORIN;03RUEPAULGAUGUIN;;78200;MANTESLAJOLIE;0130638289
;0780298A;E.E.PU;CLAUDEMONET;RUENUNGESSERETCOLI;;78200;MANTESLAJOLIE;0130638288
;0780502X;E.M.PU;LESLAVANDES;01RUEPAULGAUGUIN;;78200;MANTESLAJOLIE;0130638287
;0780559J;E.M.PU;LESGENTIANES;03RUERACINE;;78200;MANTESLAJOLIE;0130941875
;0780698K;E.M.PU;LESGLYCINES;RUEDUDOCTEURBRETONNEAU;;78200;MANTESLAJOLIE;0130332319
;0781176E;E.M.PU;LESBLEUETS;08RUEMOZART;;78200;MANTESLAJOLIE;0130945160
;0781369P;E.E.PU;GABRIELLECOLETTE;02RUEDENISPAPIN;;78200;MANTESLAJOLIE;0130947227
;0781370R;E.E.PU;JEANJACQUESROUSSEAU;02RUEDENISPAPIN;;78200;MANTESLAJOLIE;0130947221
;0781465U;E.E.PU;FERDINANDBUISSON;02RUEFERDINANDBUISSON;;78200;MANTESLAJOLIE;0130940073
;0781466V;E.E.PU;LOUISLACHENAL;05RUEDESPIQUETTES;;78200;MANTESLAJOLIE;0130941419
;0782096E;E.M.PU;LESTULIPES;RUEMERMOZ;;78200;MANTESLAJOLIE;0130639878
;0782123J;E.E.PU;MERMOZ;RUEMERMOZ;;78200;MANTESLAJOLIE;0134799886
;0782184A;E.M.PU;LESJONQUILLES;04RUEDENISPAPIN;;78200;MANTESLAJOLIE;0130947197
;0782234E;E.M.PU;LESROSES;10RUEFERDINANDBUISSON;;78200;MANTESLAJOLIE;0130941219
;0782235F;E.M.PU;LESPENSEES;120RUEPIERRESEMARD;;78200;MANTESLAJOLIE;0130941420
;0783203H;E.M.PU;LESANEMONES;RUEDARSONVAL;;78200;MANTESLAJOLIE;0130940380
;0783436L;E.E.PU;HENRIMATISSE;1RUEHENRIMATISSE;;78200;MANTESLAJOLIE;0134001530

MANTESLAJOLIEII
;0781440S;E.E.PU;;25GRANDERUE;;78790;ARNOUVILLELESMANTES;0130939766
;0781441T;E.E.PU;;RUEDUVILLAGE;;78930;AUFFREVILLEBRASSEUIL;0134784996
;0781442U;E.E.PU;;11ROUTEDEGOUSSONVILLE;;78930;BOINVILLEENMANTOIS;0130939360
;0781444W;E.E.PU;;01RUEDELALIBERATION;;78930;BREUILBOISROBERT;0130426094
;0781397V;E.E.PU;;16GRANDERUE;;78440;DROCOURT;0134767571
;0781394S;E.E.PU;FERDINANDBUISSON;131RUEJEANJAURES;;78520;FOLLAINVILLEDENNEMONT;0134771006
;0781396U;E.E.PU;LEPETITPRINCE;02RUEDELACROIXDEMANTES;;78520;FOLLAINVILLEDENNEMONT;0130924864
;0781888D;E.M.PU;LESFARFADETS;14BISROUTEDEGUERNES;;78520;FOLLAINVILLEDENNEMONT;0134779838
;0781393R;E.E.PU;;PLACEDELAMAIRIE;;78440;FONTENAYSTPERE;0134791192
;0781452E;E.E.PU;;1RUEDESCOUTURES;;78930;GOUSSONVILLE;0130939365
;0780794P;E.M.PU;;CHEMINDESRUBEILLES;;78930;GUERVILLE;0130423652
;0781453F;E.E.PU;CENTRE;02PLACEDELAMAIRIE;;78930;GUERVILLE;0130426329
;0781387J;E.E.PU;;05PLACEDELAMAIRIE;;78440;GUITRANCOURT;0134791056
;0780337T;E.E.PU;HENRIBORLET;16GRANDERUE;;78790;HARGEVILLE;0130426701
;0780583K;E.M.PU;FAMY;PLACEDELAMAIRIE;;78440;ISSOU;0130935673
;0781386H;E.E.PU;FAMY;PLACEDELAMAIRIE;;78440;ISSOU;0130936643
;0781893J;E.E.PU;LESQUATREELEMENTS;PLACEDUMONTALET;;78440;ISSOU;0130935580
;0783440R;E.M.PU;PLEINCIEL;PLACEDEMONTALET;;78440;ISSOU;0130937540
;0780164E;E.E.PU;GROUPECOUBERTIN;118RUEBRAUNSTEIN;;78200;MANTESLAJOLIE;0130947406
;0780816N;E.M.PU;LESVIOLETTES;07BISRUEDUGUAYTROUIN;;78200;MANTESLAJOLIE;0130941891
;0780821U;E.E.PU;JACQUESCOUSTEAU;RUEDUGUAYTROUIN;;78200;MANTESLAJOLIE;0130947402
;0781282V;E.M.PU;LESMIMOSAS;14RUEDECHAMPAGNE;;78200;MANTESLAJOLIE;0130331327
;0781311B;E.M.PU;LESCAMPANULES;RUEDUGUAYTROUIN;;78200;MANTESLAJOLIE;0130332520
;0781461P;E.E.PU;HELENEBOUCHER;08RUEDESECOLES;;78200;MANTESLAJOLIE;0130330690
;0781462R;E.E.PU;LOUISETAUGUSTELUMIERE;50RUEDELASANGLE;;78200;MANTESLAJOLIE;0130923156
;0781463S;E.E.PU;MARIECURIE;PLACEA.CASSAN;;78200;MANTESLAJOLIE;0134770776
;0782232C;E.M.PU;LESMYOSOTIS;14RUEDEMONTFORT;;78200;MANTESLAJOLIE;0130331045
;0782233D;E.M.PU;LESCAPUCINES;34RUESTBONAVENTURE;;78200;MANTESLAJOLIE;0134772190
;0783267C;E.M.PU;LESCLEMATITES;118RUEMBRAUNSTEIN;;78200;MANTESLAJOLIE;0130947417
;0783551L;E.E.PU;ALBERTUDERZO;2RUEDESARQUEBUSIERS;;78200;MANTESLAJOLIE;0139292951
;0780534G;E.E.PU;LESHAUTSVILLIERS;46BISAVENUEDEL'YVELINES;;78711;MANTESLAVILLE;0130929030
;0780558H;E.M.PU;HAUTSVILLIERS;01RUEDELAMAULDRE;;78711;MANTESLAVILLE;0130929044
;0780881J;E.M.PU;SABLONNIERE;AVENUEDUMANTOIS;;78711;MANTESLAVILLE;0130929045
;0780978P;E.E.PU;SABLONNIERE;97AVENUEDUMANTOIS;;78711;MANTESLAVILLE;0130929251
;0781477G;E.E.PU;MAUPOMET;RUEDEMAUPOMET;;78711;MANTESLAVILLE;0130929043
;0781700Z;E.M.PU;LESCOUTURES;RUEMAXPOLFOUCHET;;78711;MANTESLAVILLE;0130929101
;0780154U;E.M.PU;LESMARRONNIERS;07RUEDESECOLES;;78440;PORCHEVILLE;0134796071
;0781375W;E.E.PU;PIERREETMARIECURIE;36RUEDESPRESSOIRS;;78440;PORCHEVILLE;0134796160
;0781481L;E.E.PU;;01RUEDEL'ECOLE;;78790;ROSAY;0134763735
;0781486S;E.E.PU;;64GRANDERUE;;78930;VERT;0134763301
;0781488U;E.M.PU;LESGAUDINES;RUEDEL'EGLISE;;78930;VILLETTE;0134763972

MANTESLAVILLE
;0781389L;E.E.PU;;PLACEDELAMAIRIE;;78520;GUERNES;0134776428
;0780281G;E.M.PU;PAULINEKERGOMARD;02RUEPAULINEKERGOMARD;;78520;LIMAY;0134775194
;0781112K;E.M.PU;MONTESSORI;04RUEDESHAUTESMEUNIERES;;78520;LIMAY;0134775024
;0781399X;E.E.PU;JEANZAY;AVENUEDELASOURCE;;78520;LIMAY;0134772934
;0781400Y;E.E.PU;JEANMACE;RUEJEANMACE;;78520;LIMAY;0134770988
;0781401Z;E.E.PU;JULESFERRY;11RUEJULESFERRY;;78520;LIMAY;0130920249
;0781402A;E.E.PU;FERDINANDBUISSON;04RUEFERDINANDBUISSON;;78520;LIMAY;0134770697
;0781688L;E.M.PU;ZULMEE-CARLU;09RUEJULESFERRY;;78520;LIMAY;0130923871
;0781868G;E.M.PU;LEBOISAUXMOINES;RUEDESROSIERS;;78520;LIMAY;0130920312
;0781895L;E.E.PU;LEBOISAUXMOINES;18BISRUEDESROSIERS;;78520;LIMAY;0130927056
;0781930Z;E.E.PU;PAULINEKERGOMARD;RUEPAULINEKERGOMARD;;78520;LIMAY;0134773282
;0782097F;E.M.PU;HENRIWALLON;20RUEDUCOLONELFABIEN;;78520;LIMAY;0134976148
;0782102L;E.E.PU;HENRIWALLON;20RUEDUCOLONELFABIEN;;78520;LIMAY;0134976140
;0782229Z;E.M.PU;FERDINANDBUISSON;08RUEFERDINANDBUISSON;;78520;LIMAY;0134771809
;0783087G;E.M.PU;JEANMACE;AVENUEDELASOURCE;;78520;LIMAY;0134772774
;0783694S;E.E.PU;MAURICEQUETTIER;;78520;78520;LIMAY;
;0780160A;E.M.PU;LESPLAISANCES;04RUEJEANMOULIN;;78711;MANTESLAVILLE;0134774563
;0781469Y;E.E.PU;JEANJAURES;PLACEDELAMAIRIE;;78711;MANTESLAVILLE;0130984130
;0781471A;E.E.PU;ARMANDGAILLARD;20BISRUEKARLMARX;;78711;MANTESLAVILLE;0130929239
;0781472B;E.E.PU;LESBROUETS;RUEDESAINTES;;78711;MANTESLAVILLE;0130929131
;0781993T;E.E.PU;MERISIERS;7RUEDESPYRENEES;;78711;MANTESLAVILLE;0130929241
;0782187D;E.M.PU;LESMERISIERS;18RUEJEANMOULIN;;78711;MANTESLAVILLE;0130929243
;0782238J;E.M.PU;LESBROUETS;RUEDESAINTES;;78711;MANTESLAVILLE;0134770606
;0782239K;E.M.PU;ARMANDGAILLARD;20BISRUEKARLMARX;;78711;MANTESLAVILLE;0130929238
;0782240L;E.M.PU;LESALLIERSDECHAVANNES;RUEDU8MAI1945;;78711;MANTESLAVILLE;0130929249
;0783580T;E.E.PU;DESGARENNES;150ROUTEDESANDRANCOURT;;78520;STMARTINLAGARENNE;0134782864

MEULAN
;0781398W;E.E.PU;;14RUEDEL'EGLISE;;78440;BRUEILENVEXIN;0134751001
;0781343L;E.E.PU;;02RUEDESBOUILLONS;;78740;EVECQUEMONT;0134742152
;0781346P;E.E.PU;DESQUATREVENTS;2PLACEDEL'EGLISE;;78250;GAILLONSURMONTCIENT;0134745162
;0780827A;E.M.PU;LEPARC;AVENUEALBERTCAMUS;;78440;GARGENVILLE;0130935185
;0781390M;E.E.PU;PIERRECORNEILLE;15AVENUEMADEMOISELLEDOSNE;;78440;GARGENVILLE;0130988926
;0781391N;E.E.PU;MOLIERE;29RUEDESPRESLABBE;;78440;GARGENVILLE;0130988919
;0782230A;E.M.PU;ARCENCIEL;AVENUEMADEMOISELLEDOSNE;;78440;GARGENVILLE;0130988925
;0782231B;E.M.PU;JEANDELAFONTAINE;22RUEJEANDELAFONTAINE;;78440;GARGENVILLE;0130988921
;0783581U;E.E.PU;MARCELLACHIVER;14RUEDECHANTEREINE;;78250;HARDRICOURT;0134749650
;0781384F;E.E.PU;;51RUEDUREGARD;;78440;JAMBVILLE;0134754680
;0780795R;E.M.PU;LEPARC;PARCDESSERGENTERIES;;78820;JUZIERS;0134756104
;0781381C;E.E.PU;SERGENTERIES;05RUEDELHOTELDEVILLE;;78820;JUZIERS;0134756139
;0781380B;E.E.PU;LEOPOLDBRESAC;02RUEDUVEXIN;;78440;LAINVILLEENVEXIN;0134753917
;0780189G;E.E.PU;PARADIS;RUEDELAFERMEDUPARADIS;;78250;MEULANENYVELINES;0134741278
;0780678N;E.E.PU;LOUISPASTEUR;19RUEDESANNONCIADES;;78250;MEULANENYVELINES;0134740774
;0781252M;E.M.PU;LESBOIS;RUETRAVERSIERE;;78250;MEULANENYVELINES;0130992221
;0782422J;E.M.PU;PAULVALERY;19RUEDESANNONCIADES;;78250;MEULANENYVELINES;0134741294
;0780292U;E.E.PU;;16RUEALFREDLASSON;;78250;MEZYSURSEINE;0134740146
;0781379A;E.E.PU;;14RUEDEL'EGLISE;;78440;MONTALETLEBOIS;0134753394
;0781377Y;E.E.PU;CHARLOTTEVIDAL;13RUEDEL'ECOLE;;78250;OINVILLESURMONTCIENT;0134754003
;0781708H;E.E.PU;;01RUEDESCHAMPS;;78440;SAILLY;0134767640
;0781365K;E.E.PU;;04ROUTEDECONDECOURT;;78250;TESSANCOURTSURAUBETTE;0134749252
;0780807D;E.E.PU;MARIECURIE;87RUEDUGENERALDEGAULLE;;78740;VAUXSURSEINE;0134740019
;0782428R;E.M.PU;DESGROUX;13RUEDESGROUX;;78740;VAUXSURSEINE;0134742577
;0780150P;E.M.PU;CHEMINVERT;06RUEDUCHEMINVERT;;78480;VERNEUILSURSEINE;0139656108
;0780458Z;E.E.PU;LAGARENNE;ALLÉEDESBLEUETS;;78480;VERNEUILSURSEINE;0139717305
;0780460B;E.E.PU;JEANJAURES;03BOULEVARDANDREMALRAUX;;78480;VERNEUILSURSEINE;0139711471
;0780805B;E.M.PU;JOSEPHKOSMA;34COTENARBONNE;;78480;VERNEUILSURSEINE;0139716014
;0781174C;E.M.PU;JACQUESPREVERT;RUEJACQUESPREVERT;;78480;VERNEUILSURSEINE;0139711236
;0782098G;E.M.PU;FRANCOISEDOLTO;01RUEJD'ESPARBES;;78480;VERNEUILSURSEINE;0139657560
;0782516L;E.M.PU;JEANJAURES;RUESAINTMARTIN;;78480;VERNEUILSURSEINE;0139656182
;0783115M;E.E.PU;LASOURCE;IMPASSEDESBLEUETS;;78480;VERNEUILSURSEINE;0139717309

MONTIGNYLEBRETONNEUX
;0780489H;E.E.PU;DUVILLAGE;12RUEDEL'ANCIENNEMAIRIE;;78180;MONTIGNYLEBRETONNEUX;0130440494
;0780830D;E.M.PU;DUVILLAGE;1BISRUEDELASOURDERIE;;78180;MONTIGNYLEBRETONNEUX;0130442694
;0781189U;E.E.PU;LESPRES;7TERALLÉEDELIVRAIE;;78180;MONTIGNYLEBRETONNEUX;0130441372
;0781194Z;E.E.PU;LESIRIS;2ALLÉEERASME;;78180;MONTIGNYLEBRETONNEUX;0130437318
;0781235U;E.M.PU;STEXUPERY;01TERALLÉEDELIVRAIE;;78180;MONTIGNYLEBRETONNEUX;0130441123
;0781291E;E.E.PU;POIRIERSTMARTIN;32RUEDELAREPUBLIQUE;;78180;MONTIGNYLEBRETONNEUX;0130435515
;0781323P;E.M.PU;MARIENOEL;43RUEMARIENOEL;;78180;MONTIGNYLEBRETONNEUX;0130440860
;0781325S;E.M.PU;CHARLESPEGUY;13RUEDESBLEUETS;;78180;MONTIGNYLEBRETONNEUX;0130430824
;0781406E;E.E.PU;CHARLESPEGUY;09RUEDESBLEUETS;;78180;MONTIGNYLEBRETONNEUX;0130431214
;0781439R;E.E.PU;MARIENOEL;45RUEMARIENOEL;;78180;MONTIGNYLEBRETONNEUX;0130442460
;0781534U;E.M.PU;LESSORBIERS;12MAILDESCOURLIS;;78180;MONTIGNYLEBRETONNEUX;0130440070
;0781546G;E.M.PU;MAURICEGENEVOIX;32RUEDELAREPUBLIQUE;;78180;MONTIGNYLEBRETONNEUX;0130442461
;0781551M;E.M.PU;PAULFORT;RUEGEORGESBUFFON;;78180;MONTIGNYLEBRETONNEUX;0130441232
;0781558V;E.E.PU;PAULFORT;8AVENUEJOSEPHKESSEL;;78180;MONTIGNYLEBRETONNEUX;0130441561
;0781625T;E.E.PU;ERIKSATIE;06AVENUEERIKSATIE;;78180;MONTIGNYLEBRETONNEUX;0130440840
;0781671T;E.E.PU;JULESVERNE;16RUEDEPLOUGASTEL;;78180;MONTIGNYLEBRETONNEUX;0130573140
;0781672U;E.E.PU;ALPHONSEDAUDET;21RUEAUGUSTERODIN;;78180;MONTIGNYLEBRETONNEUX;0130572829
;0781680C;E.M.PU;JULESVERNE;18RUEDEPLOUGASTEL;;78180;MONTIGNYLEBRETONNEUX;0130573141
;0781798F;E.M.PU;PAULVERLAINE;11RUEDESPYRENEES;;78180;MONTIGNYLEBRETONNEUX;0130645211
;0781829P;E.M.PU;MANSART;17BOULEVARDVAUBAN;;78180;MONTIGNYLEBRETONNEUX;0130436167
;0781831S;E.E.PU;PAULVERLAINE;13RUEDESPYRENEES;;78180;MONTIGNYLEBRETONNEUX;0130573579
;0781832T;E.E.PU;MANSART;11BOULEVARDVAUBAN;;78180;MONTIGNYLEBRETONNEUX;0130436323
;0781866E;E.M.PU;ARTHURRIMBAUD;11PLACEETIENNEMARCEL;;78180;MONTIGNYLEBRETONNEUX;0130432473
;0781867F;E.M.PU;ANDRECHENIER;03RUECOLETTE;;78180;MONTIGNYLEBRETONNEUX;0130570274
;0781869H;E.E.PU;ARTHURRIMBAUD;13PLACEETIENNEMARCEL;;78180;MONTIGNYLEBRETONNEUX;0130432592
;0781870J;E.E.PU;ANDRECHENIER;01RUECOLETTE;;78180;MONTIGNYLEBRETONNEUX;0130570195
;0781929Y;E.E.PU;ALEXANDREDUMAS;16RUEDELABOURBOULE;;78180;MONTIGNYLEBRETONNEUX;0130649963

PLAISIR
;0780172N;E.E.PU;JEANJAURES;AVENUEJEANJAURES;;78340;LESCLAYESSOUSBOIS;0130552208
;0780429T;E.M.PU;PAULLANGEVIN;AVENUEJULESFERRY;;78340;LESCLAYESSOUSBOIS;0130551504
;0780664Y;E.E.PU;HENRIPROU;16RUEJACQUESDUCLOS;;78340;LESCLAYESSOUSBOIS;0130552178
;0780665Z;E.M.PU;HENRIPROU;01RUEJACQUESDUCLOS;;78340;LESCLAYESSOUSBOIS;0130552623
;0780834H;E.M.PU;CHENESORCIER;RUEDUCHENESORCIER;;78340;LESCLAYESSOUSBOIS;0130556037
;0780835J;E.M.PU;ANDREBRIQUET;SENTEDU19MARS1962;;78340;LESCLAYESSOUSBOIS;0130563392
;0780907M;E.E.PU;MADAMERENECOTY;19TERAVENUEGCLEMENCEAU;;78340;LESCLAYESSOUSBOIS;0130562866
;0781220C;E.M.PU;LABRETECHELLE;CHEMINDELABRETECHELLE;;78340;LESCLAYESSOUSBOIS;0130557185
;0781269F;E.E.PU;VICTORHUGO;10RUEPABLONERUDA;;78340;LESCLAYESSOUSBOIS;0130546241
;0781936F;E.E.PU;MARCELPAGNOL;AVENUECOMMUNEDEPARIS;;78340;LESCLAYESSOUSBOIS;0134622147
;0782333M;E.M.PU;MADAMERENECOTY;RUEDUDOCTEURROUX;;78340;LESCLAYESSOUSBOIS;0134623850
;0783200E;E.E.PU;PAULELUARD;33AVENUEDEVILLEPREUX;;78340;LESCLAYESSOUSBOIS;0134623799
;0780156W;E.M.PU;MARCLAURENT;01RUEDUPOITOU;;78370;PLAISIR;0130552060
;0780286M;E.M.PU;LEONFRAPIE;06RUEMANSART;;78370;PLAISIR;0130553408
;0780411Y;E.M.PU;JEANDELAFONTAINE;01RUEDESTGERMAIN;;78370;PLAISIR;0130552732
;0780437B;E.E.PU;MARCELJEANTET;01RUEDESTGERMAIN;;78370;PLAISIR;0130552718
;0780438C;E.M.PU;JULESVERNE;98CHEMINDESRUELLES;;78370;PLAISIR;0130553302
;0780539M;E.M.PU;HENRIWALLON;RUENICOLASPOUSSIN;;78370;PLAISIR;0130540535
;0780541P;E.P.PU;LOUISPERGAUD;RUEDESSAULES;;78370;PLAISIR;0130501591
;0780554D;E.M.PU;ANNADENOAILLES;3RUEDESPETITSBOIS;;78370;PLAISIR;0130552180
;0780555E;E.M.PU;ALPHONSEDAUDET;18BISRUEDESEBISOIRES;;78370;PLAISIR;0130553732
;0780681S;E.M.PU;LOUISEMICHEL;RUEDUVALIBOUT;;78370;PLAISIR;0130553383
;0780682T;E.E.PU;JULESVALLES;03RUEPABLOPICASSO;;78370;PLAISIR;0130541762
;0780726R;E.M.PU;DANIELECASANOVA;01RUEROBESPIERRE;;78370;PLAISIR;0130552943
;0780765H;E.E.PU;PIERREBROSSOLETTE;RUEROBESPIERRE;;78370;PLAISIR;0130552966
;0780800W;E.M.PU;PETITBONTEMPS;AVENUEDEGEESTHACHT;;78370;PLAISIR;0130819632
;0780823W;E.E.PU;FRANCOISRABELAIS;01RUEDUPETITBOIS;;78370;PLAISIR;0130555103
;0780915W;E.E.PU;ALAINFOURNIER;158CHEMINDESRUELLES;;78370;PLAISIR;0130556338
;0780918Z;E.E.PU;JEANMOULIN;2518RUEJULESREGNIER;;78370;PLAISIR;0130542175
;0780919A;E.E.PU;STEXUPERY;336RUEABELGUYET;;78370;PLAISIR;0130553091
;0781234T;E.M.PU;LABOISSIERE;AVENUEBARTHOLOME;;78370;PLAISIR;0130550809
;0781822G;E.M.PU;JACQUESPREVERT;RUEMARCELPAGNOL;;78370;PLAISIR;0134810167
;0781853R;E.E.PU;JACQUESPREVERT;2RUEMARCELPAGNOL;;78370;PLAISIR;0130551172
;0781924T;E.M.PU;MOZART;72BOULEVARDLEONBLUM;;78370;PLAISIR;0134810572
;0781927W;E.E.PU;MOZART;72BOULEVARDLEONBLUM;;78370;PLAISIR;0134812049
;0781994U;E.E.PU;GERARDPHILIPE;566RUEPIERREMENDESFRANCE;;78370;PLAISIR;0130553472
;0783273J;E.M.PU;CHARLESPERRAULT;RUEMARIEHILLION;;78370;PLAISIR;0130552824
;0783274K;E.E.PU;CLAUDEDEBUSSY;RUEMARIEHILLION;;78370;PLAISIR;0130552023
;0783275L;E.E.PU;ALBERTCAMUS;RUEMARIEHILLION;;78370;PLAISIR;0130553174
;0780928K;E.M.PU;;GRANDERUE;;78850;THIVERVALGRIGNON;0130545186
;0780930M;E.E.PU;;08RUEDESECOLES;;78850;THIVERVALGRIGNON;0130544524

POISSY
;0780291T;E.E.PU;;1RUEDESECOLES;;78450;CHAVENAY;0130543274
;0781788V;E.M.PU;;02RUEDESECOLES;;78450;CHAVENAY;0130549148
;0780641Y;E.E.PU;;11RUESTMARTIN;;78121;CRESPIERES;0130543132
;0780277C;E.E.PU;LATROUEE;17RUEDESPETITSPRES;;78810;FEUCHEROLLES;0130544382
;0780609N;E.E.PU;BERNARDDENIAU;09RUEBERNARDDENIAU;;78810;FEUCHEROLLES;0130544749
;0780024C;E.M.PU;VICTORHUGO;11BISBOULEVARDDELAPAIX;;78300;POISSY;0130650008
;0780155V;E.E.PU;GROUPELABRUYERE;01RUEERNESTLAVISSE;;78300;POISSY;0130650098
;0780439D;E.E.PU;ROBERTFOURNIER;42RUEDESMIGNEAUX;;78300;POISSY;0130650316
;0780452T;E.E.PU;MICHELDEMONTAIGNE;17RUEMONTAIGNE;;78300;POISSY;0130650225
;0780453U;E.E.PU;BLAISEPASCAL;21RUEBLAISEPASCAL;;78300;POISSY;0130650239
;0780542R;E.E.PU;ABBAYE;02ALLÉEDESOEILLETS;;78300;POISSY;0130650193
;0780624E;E.E.PU;MOLIERE;63RUECHARLESMARECHAL;;78300;POISSY;0130650124
;0780625F;E.E.PU;JEANDELAFONTAINE;61BISRUECHARLESMARECHAL;;78300;POISSY;0130650129
;0780633P;E.E.PU;PIERREDERONSARD;13RUERONSARD;;78300;POISSY;0130650256
;0780799V;E.M.PU;ANTOINEDESTEXUPERY;100RUESTSEBASTIEN;;78300;POISSY;0139220066
;0781219B;E.M.PU;CHARLESPEGUY;32AVENUELEFEBVRE;;78300;POISSY;0130650107
;0781989N;E.M.PU;LABRUYERE;01RUEERNESTLAVISSE;;78300;POISSY;0130650090
;0782436Z;E.M.PU;PIERREDERONSARD;19RUERONSARD;;78300;POISSY;0130650276
;0782437A;E.M.PU;FOCH;01RUEDESFAUVETTES;;78300;POISSY;0130650185
;0782439C;E.M.PU;LESSABLONS;59RUECHARLESMARECHAL;;78300;POISSY;0130650132
;0782440D;E.M.PU;ABBAYE;02BISALLEEDESGLAIEULS;;78300;POISSY;0130650218
;0782441E;E.M.PU;BLAISEPASCAL;19RUEBLAISEPASCAL;;78300;POISSY;0130650247
;0782442F;E.M.PU;MICHELDEMONTAIGNE;15RUEMONTAIGNE;;78300;POISSY;0130650233
;0783276M;E.E.PU;VICTORHUGO;11BOULEVARDVICTORHUGO;;78300;POISSY;0130650013
;0783642K;E.E.PU;NELSONMANDELA;4ALLÉECOLETTEETPIERREANDRE;;78300;POISSY;
;0780591U;E.M.PU;JEANDELAFONTAINE;RUEDUCLOSDELAMOTTE;;78860;STNOMLABRETECHE;0134629846
;0780603G;E.E.PU;LOUISPASTEUR;02RUEDEL'ABREUVOIR;;78860;STNOMLABRETECHE;0134621240

RAMBOUILLET
;0780324D;E.E.PU;;1RUEDESECOLES;;78113;ADAINVILLE;0134871178
;0780358R;E.E.PU;LATOUCHARDERIE;1RUEDUPERRAY;;78610;AUFFARGIS;0134849029
;0780722L;E.M.PU;CLOSMARTIN;CHEMINDUSTADE;;78610;AUFFARGIS;0134849592
;0780941Z;E.E.PU;;09ROUTEDECHEVREUSE;;78490;BAZOCHESSURGUYONNE;0134867057
;0780328H;E.M.PU;;02ROUTEDEHOUDAN;;78113;BOURDONNE;0134870498
;0780330K;E.E.PU;;PLACEDESGENERATIONS;;78113;CONDESURVESGRE;0134871599
;0780365Y;E.E.PU;;PLACEDELAMAIRIE;;78125;EMANCE;0134859394
;0780948G;E.E.PU;;01RUEDELAMAIRIE;;78490;GALLUIS;0134860486
;0780334P;E.E.PU;;PLACEDUGENERALDEGAULLE;;78950;GAMBAIS;0134871127
;0780368B;E.E.PU;;1RUEDESECOLES;;78125;GAZERAN;0134831997
;0780952L;E.E.PU;;01CHEMINDELAMASSE;;78490;GROSROUVRE;0134869268
;0780370D;E.E.PU;;HAMEAUDEBECHEREAU;;78125;HERMERAY;0134835543
;0780361U;E.E.PU;LESCHANTERELLES;21RUEDESECOLES;;78125;LABOISSIEREECOLE;0134850293
;0780338U;E.E.PU;;PLACEDELAMAIRIE;;78113;LAHAUTEVILLE;0134850625
;0780363W;E.E.PU;;12ROUTEDESHARAS;;78610;LESBREVIAIRES;0134578313
;0780957S;E.E.PU;;06GRANDERUE;;78490;LESMESNULS;0134861145
;0780973J;E.E.PU;LAFERMETTE;18BISRUEDUPAVE;;78490;LETREMBLAYSURMAULDRE;0134878256
;0780954N;E.M.PU;SIVOSMBT;06RUEDEL'HIRONDELLE;;78490;MAREILLEGUYON;0134869581
;0780955P;E.E.PU;;CHEMINDESECOLIERS;;78490;MERE;0134869324
;0783460M;E.M.PU;;CHEMINDESECOLIERS;;78490;MERE;0134843047
;0780372F;E.E.PU;;05RUEDELAMAIRIE;;78125;MITTAINVILLE;0134850042
;0780937V;E.E.PU;;7RUEDELAMOUTIERE;;78490;MONTFORTLAMAURY;0134860245
;0780373G;E.E.PU;LESTILLEULS;02RUEDUPARC;;78125;ORCEMONT;0134859633
;0780374H;E.E.PU;;RUEDESVERGERS;;78125;ORPHIN;0134940091
;0780378M;E.E.PU;;PLACEDELAMAIRIE;;78125;POIGNYLAFORET;0134847241
;0780379N;E.E.PU;;02ROUTEDESPONTS;;78125;RAIZEUX;0134835431
;0780356N;E.E.PU;LALOUVIERE;46RUEDUMUGUET;;78120;RAMBOUILLET;0130411001
;0780357P;E.E.PU;LAPRAIRIE;04RUEDESECOLES;;78120;RAMBOUILLET;0130410671
;0780543S;E.M.PU;CLAIRBOIS;06RUEDUCLOSBATTANT;;78120;RAMBOUILLET;0130598478
;0780560K;E.E.PU;D'ARBOUVILLE;79RUED'ARBOUVILLE;;78120;RAMBOUILLET;0134855827
